"","JobLevel","Age","DistanceFromHome","EducationField","Gender","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","NumCompaniesWorked","PercentSalaryHike","PerformanceRating","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","Attrition","mean_sal","sal_diff","comp_ratio"
"1324",4,31,8,"Life Sciences","Female","Research Director","2","Single",16422,3,11,"3",9,3,3,2,1,0,0,15503.7830188679,918.216981132075,1.05922535035576
"1325",4,50,2,"Medical","Female","Manager","1","Married",17856,2,22,"4",32,3,2,2,2,2,0,15503.7830188679,2352.21698113207,1.15171890488079
"1326",4,39,13,"Medical","Female","Manager","2","Divorced",17123,6,13,"3",21,4,19,9,15,2,0,15503.7830188679,1619.21698113207,1.10444012143111
"1327",4,50,2,"Life Sciences","Male","Manager","1","Divorced",17924,1,11,"3",31,3,31,6,14,7,0,15503.7830188679,2420.21698113207,1.15610493117626
"1328",4,50,29,"Life Sciences","Male","Manager","3","Married",17046,0,15,"3",28,2,27,10,15,7,0,15503.7830188679,1542.21698113207,1.09947359165535
"1329",4,49,1,"Life Sciences","Male","Manager","3","Single",15379,4,14,"3",23,2,8,7,0,0,0,15503.7830188679,-124.783018867925,0.991951447029666
"1330",4,56,6,"Life Sciences","Female","Sales Executive","1","Married",13212,9,11,"3",36,0,7,7,7,7,0,15503.7830188679,-2291.78301886793,0.852179109054942
"1331",4,52,28,"Medical","Female","Manufacturing Director","3","Married",13247,2,11,"3",24,3,5,3,0,2,0,15503.7830188679,-2256.78301886793,0.854436622589374
"1332",4,42,2,"Life Sciences","Male","Manager","3","Married",17861,0,13,"3",21,3,20,8,2,10,0,15503.7830188679,2357.21698113207,1.15204140681428
"1333",4,45,28,"Technical Degree","Female","Research Director","2","Single",16704,1,11,"3",21,2,21,6,8,6,0,15503.7830188679,1200.21698113207,1.07741445940461
"1334",4,45,20,"Medical","Male","Healthcare Representative","4","Married",13496,0,14,"3",21,2,20,7,4,10,0,15503.7830188679,-2007.78301886793,0.870497218877194
"1335",4,44,28,"Life Sciences","Male","Research Director","1","Married",16328,3,13,"3",24,1,20,6,14,17,0,15503.7830188679,824.216981132075,1.05316231400614
"1336",4,55,2,"Medical","Male","Manager","1","Single",16756,7,15,"3",31,3,9,7,6,2,0,15503.7830188679,1252.21698113207,1.08076847951291
"1337",4,46,3,"Marketing","Male","Manager","3","Married",17465,3,12,"3",23,3,12,9,4,9,0,15503.7830188679,1961.21698113207,1.12649925368185
"1338",4,49,22,"Other","Female","Research Director","2","Married",16413,3,16,"3",27,2,4,2,1,2,0,15503.7830188679,909.216981132075,1.05864484687547
"1339",4,45,2,"Medical","Male","Manager","4","Married",16792,9,23,"4",22,1,20,8,11,8,0,15503.7830188679,1288.21698113207,1.08309049343404
"1340",4,53,2,"Medical","Male","Research Director","2","Single",16598,4,12,"3",35,2,9,8,8,8,0,15503.7830188679,1094.21698113207,1.07057741841462
"1341",4,50,20,"Medical","Male","Healthcare Representative","3","Married",11245,2,15,"3",32,3,30,8,12,13,0,15503.7830188679,-4258.78301886793,0.725306848419832
"1342",4,56,23,"Life Sciences","Male","Manufacturing Director","2","Married",13402,4,12,"3",33,0,19,16,15,9,0,15503.7830188679,-2101.78301886793,0.864434182527575
"1343",4,58,2,"Medical","Male","Manager","2","Divorced",16291,4,22,"4",37,0,16,9,14,14,0,15503.7830188679,787.216981132075,1.05077579969831
"1344",4,52,3,"Marketing","Male","Manager","1","Married",16856,1,11,"3",34,3,34,6,1,16,0,15503.7830188679,1352.21698113207,1.08721851818272
"1345",4,47,9,"Life Sciences","Male","Sales Executive","3","Married",12936,7,11,"3",25,3,23,5,14,10,1,15503.7830188679,-2567.78301886793,0.834377002326273
"1346",4,33,17,"Life Sciences","Male","Manager","3","Single",17444,1,11,"3",10,2,10,8,6,0,0,15503.7830188679,1940.21698113207,1.12514474556119
"1347",4,43,15,"Life Sciences","Male","Research Director","3","Married",17603,1,24,"4",14,3,14,10,6,11,0,15503.7830188679,2099.21698113207,1.13540030704618
"1348",4,53,1,"Medical","Female","Manufacturing Director","3","Married",12965,4,20,"4",27,2,3,2,0,2,0,15503.7830188679,-2538.78301886793,0.836247513540517
"1349",4,40,6,"Life Sciences","Female","Manufacturing Director","3","Single",13237,7,15,"3",22,3,20,6,5,13,0,15503.7830188679,-2266.78301886793,0.853791618722393
"1350",4,53,2,"Medical","Male","Manager","3","Divorced",14852,6,13,"3",22,3,17,13,15,2,0,15503.7830188679,-651.783018867925,0.957959743239781
"1351",4,53,2,"Life Sciences","Female","Manager","4","Married",15427,2,16,"3",31,3,25,8,3,7,0,15503.7830188679,-76.7830188679254,0.995047465591173
"1352",4,39,2,"Life Sciences","Male","Healthcare Representative","4","Divorced",12169,7,11,"3",21,4,18,7,11,5,1,15503.7830188679,-3334.78301886793,0.784905205728851
"1353",4,55,13,"Marketing","Male","Sales Executive","3","Single",13695,6,17,"3",24,2,19,7,3,8,1,15503.7830188679,-1808.78301886793,0.883332795830111
"1354",4,46,2,"Technical Degree","Female","Manager","2","Married",16872,3,12,"3",28,2,7,7,7,7,0,15503.7830188679,1368.21698113207,1.08825052436989
"1355",4,57,29,"Marketing","Male","Manager","4","Divorced",14118,3,12,"3",32,3,1,0,0,0,0,15503.7830188679,-1385.78301886793,0.910616459403396
"1356",4,41,2,"Life Sciences","Female","Manager","1","Married",16595,7,16,"3",22,2,18,16,11,8,0,15503.7830188679,1091.21698113207,1.07038391725452
"1357",4,44,28,"Medical","Female","Sales Executive","4","Married",13320,3,18,"3",23,2,12,11,11,11,0,15503.7830188679,-2183.78301886793,0.859145150818333
"1358",4,55,8,"Medical","Male","Healthcare Representative","2","Divorced",13577,1,15,"3",34,3,33,9,15,0,0,15503.7830188679,-1926.78301886793,0.875721750199738
"1359",4,54,1,"Medical","Female","Research Director","4","Single",17328,6,19,"3",29,3,20,7,12,7,0,15503.7830188679,1824.21698113207,1.11766270070421
"1360",4,55,1,"Medical","Male","Research Director","4","Divorced",14732,2,13,"3",31,4,7,7,0,0,0,15503.7830188679,-771.783018867925,0.950219696836013
"1361",4,54,22,"Medical","Female","Manager","3","Married",17426,3,25,"4",36,6,10,8,4,7,0,15503.7830188679,1922.21698113207,1.12398373860062
"1362",4,52,1,"Life Sciences","Male","Manager","4","Married",17099,2,15,"3",26,2,9,8,7,8,0,15503.7830188679,1595.21698113207,1.10289211215035
"1363",4,53,23,"Life Sciences","Female","Research Director","4","Single",14275,6,18,"3",33,0,12,9,3,8,0,15503.7830188679,-1228.78301886793,0.920743020114993
"1364",4,51,11,"Technical Degree","Female","Manufacturing Director","2","Single",13142,3,16,"3",29,1,5,2,0,3,0,15503.7830188679,-2361.78301886793,0.847664081986076
"1365",4,41,2,"Life Sciences","Male","Manager","2","Single",16015,1,19,"3",22,2,22,10,0,4,0,15503.7830188679,511.216981132075,1.03297369296964
"1366",4,58,10,"Medical","Male","Sales Executive","3","Single",13872,0,13,"3",38,1,37,10,1,8,0,15503.7830188679,-1631.78301886793,0.89474936427567
"1367",4,51,5,"Life Sciences","Male","Manager","2","Divorced",14026,1,11,"3",33,2,33,9,0,10,0,15503.7830188679,-1477.78301886793,0.904682423827173
"1368",4,48,4,"Medical","Male","Manager","4","Married",15202,2,25,"4",23,3,2,2,2,2,0,15503.7830188679,-301.783018867925,0.980534878584107
"1369",4,49,1,"Technical Degree","Female","Healthcare Representative","3","Single",13964,7,12,"3",25,2,7,1,0,7,0,15503.7830188679,-1539.78301886793,0.900683399851892
"1370",4,48,1,"Medical","Male","Manager","4","Single",16885,2,22,"4",27,3,5,4,2,1,0,15503.7830188679,1381.21698113207,1.08908902939696
"1371",4,46,2,"Marketing","Female","Manager","1","Married",17048,8,23,"4",28,2,26,15,15,9,0,15503.7830188679,1544.21698113207,1.09960259242875
"1372",4,40,1,"Life Sciences","Male","Healthcare Representative","2","Married",13503,1,22,"4",22,3,22,3,11,11,0,15503.7830188679,-2000.78301886793,0.870948721584081
"1373",4,33,1,"Medical","Female","Research Director","3","Divorced",16184,4,19,"3",10,2,6,1,0,5,0,15503.7830188679,680.216981132075,1.04387425832161
"1374",4,51,26,"Marketing","Female","Manager","3","Married",16307,2,14,"3",29,2,20,6,4,17,0,15503.7830188679,803.216981132075,1.05180780588548
"1375",4,43,26,"Life Sciences","Male","Manager","4","Married",16959,1,12,"3",25,3,25,12,4,12,0,15503.7830188679,1455.21698113207,1.09386205801262
"1376",4,59,2,"Life Sciences","Female","Manufacturing Director","4","Single",13726,3,13,"3",30,4,5,3,4,3,0,15503.7830188679,-1777.78301886793,0.885332307817751
"1377",4,40,1,"Life Sciences","Male","Manager","1","Divorced",16823,2,11,"3",22,3,19,7,11,16,0,15503.7830188679,1319.21698113207,1.08509000542168
"1378",4,29,1,"Life Sciences","Female","Research Director","4","Divorced",16124,3,14,"3",9,2,7,7,1,7,0,15503.7830188679,620.216981132075,1.04000423511973
"1379",4,54,26,"Human Resources","Female","Manager","4","Single",17328,2,12,"3",23,3,5,3,4,4,0,15503.7830188679,1824.21698113207,1.11766270070421
"1380",4,34,15,"Medical","Male","Research Director","1","Divorced",17007,7,14,"3",16,3,14,8,6,9,0,15503.7830188679,1503.21698113207,1.09695807657413
"1381",4,40,6,"Medical","Male","Manager","4","Single",16437,1,21,"4",21,2,21,7,7,7,0,15503.7830188679,933.216981132075,1.06019285615623
"1382",4,40,24,"Life Sciences","Female","Sales Executive","2","Single",13194,4,16,"3",22,2,1,0,0,0,1,15503.7830188679,-2309.78301886793,0.851018102094376
"1383",4,39,24,"Marketing","Female","Sales Executive","4","Married",12031,0,11,"3",21,2,20,9,9,6,0,15503.7830188679,-3472.78301886793,0.776004152364517
"1384",4,47,2,"Life Sciences","Female","Manager","2","Divorced",15972,6,14,"3",29,2,3,2,1,2,0,15503.7830188679,468.216981132075,1.03020017634162
"1385",4,49,6,"Life Sciences","Female","Healthcare Representative","3","Married",13966,2,19,"3",30,3,15,11,2,12,0,15503.7830188679,-1537.78301886793,0.900812400625289
"1386",4,58,21,"Life Sciences","Female","Manager","4","Married",17875,4,13,"3",29,2,1,0,0,0,0,15503.7830188679,2371.21698113207,1.15294441222806
"1387",4,55,18,"Life Sciences","Female","Manager","2","Single",16835,3,23,"4",37,2,10,9,7,7,0,15503.7830188679,1331.21698113207,1.08586401006206
"1388",4,39,1,"Life Sciences","Female","Manufacturing Director","4","Married",12742,1,16,"3",21,3,21,6,11,8,0,15503.7830188679,-2761.78301886793,0.821863927306847
"1389",4,42,2,"Medical","Male","Manager","1","Married",17665,0,17,"3",23,3,22,6,13,7,0,15503.7830188679,2161.21698113207,1.13939933102146
"1390",4,47,3,"Medical","Female","Sales Executive","3","Divorced",13770,9,12,"3",28,2,22,2,11,13,0,15503.7830188679,-1733.78301886793,0.888170324832466
"1391",4,39,10,"Medical","Male","Manager","1","Married",17068,1,14,"3",21,3,21,9,11,10,0,15503.7830188679,1564.21698113207,1.10089260016271
"1392",4,43,14,"Life Sciences","Male","Research Director","1","Married",17159,6,24,"4",22,3,4,1,1,0,0,15503.7830188679,1655.21698113207,1.10676213535224
"1393",4,50,22,"Medical","Male","Research Director","4","Single",14411,1,13,"3",32,2,32,6,13,9,0,15503.7830188679,-1092.78301886793,0.929515072705931
"1394",4,50,24,"Life Sciences","Male","Manufacturing Director","3","Married",13973,3,18,"3",22,2,12,11,1,5,0,15503.7830188679,-1530.78301886793,0.901263903332175
"1395",4,46,3,"Technical Degree","Female","Sales Executive","1","Divorced",13225,2,12,"3",25,5,19,17,2,8,0,15503.7830188679,-2278.78301886793,0.853017614082016
"1396",4,48,22,"Medical","Female","Manager","4","Divorced",17174,3,11,"3",24,3,22,17,4,7,0,15503.7830188679,1670.21698113207,1.10772964115271
"1397",4,58,15,"Life Sciences","Male","Research Director","3","Married",15787,2,14,"3",23,3,2,2,2,2,0,15503.7830188679,283.216981132075,1.01826760480248
"1398",4,47,2,"Medical","Female","Research Director","3","Married",17169,3,19,"3",26,2,20,17,5,6,0,15503.7830188679,1665.21698113207,1.10740713921922
"1399",4,41,28,"Life Sciences","Female","Manufacturing Director","2","Married",13570,0,23,"4",21,3,20,7,0,10,0,15503.7830188679,-1933.78301886793,0.875270247492852
"1400",4,50,28,"Life Sciences","Female","Research Director","1","Married",16880,4,11,"3",25,2,3,2,1,2,0,15503.7830188679,1376.21698113207,1.08876652746347
"1401",4,43,6,"Other","Male","Research Director","4","Divorced",16627,4,14,"3",21,3,1,0,0,0,0,15503.7830188679,1123.21698113207,1.07244792962886
"1402",5,42,4,"Technical Degree","Male","Manager","4","Married",19232,1,11,"3",22,3,22,17,11,15,0,19191.8260869565,40.1739130434798,1.00209328246627
"1403",5,44,7,"Medical","Female","Research Director","4","Divorced",19049,0,14,"3",23,4,22,7,1,10,0,19191.8260869565,-142.82608695652,0.992557973050121
"1404",5,55,26,"Marketing","Male","Manager","4","Married",19586,1,21,"4",36,3,36,6,2,13,0,19191.8260869565,394.17391304348,1.02053863510734
"1405",5,58,2,"Life Sciences","Male","Research Director","2","Single",19246,7,12,"3",40,2,31,15,13,8,1,19191.8260869565,54.1739130434798,1.00282275968936
"1406",5,53,5,"Other","Female","Manager","3","Divorced",19094,4,11,"3",26,3,14,13,4,8,0,19191.8260869565,-97.8260869565202,0.994902721267206
"1407",5,40,7,"Medical","Male","Manager","2","Single",19833,1,14,"3",21,3,21,8,12,8,0,19191.8260869565,641.17391304348,1.03340869754334
"1408",5,46,4,"Marketing","Female","Manager","2","Married",18789,2,14,"3",26,2,11,4,0,8,0,19191.8260869565,-402.82608695652,0.979010538906962
"1409",5,46,2,"Marketing","Female","Manager","1","Single",18947,3,12,"3",22,2,2,2,2,1,0,19191.8260869565,-244.82608695652,0.987243210424728
"1410",5,49,18,"Life Sciences","Male","Research Director","3","Divorced",19502,1,17,"3",31,5,31,9,0,9,0,19191.8260869565,310.17391304348,1.01616177176878
"1411",5,50,1,"Life Sciences","Female","Research Director","2","Married",18172,3,19,"3",28,1,8,3,0,7,0,19191.8260869565,-1019.82608695652,0.946861435574928
"1412",5,44,4,"Life Sciences","Male","Manager","1","Divorced",19190,1,14,"3",26,4,25,9,14,13,0,19191.8260869565,-1.82608695652016,0.999904850796988
"1413",5,52,2,"Marketing","Female","Manager","4","Married",19845,1,15,"3",33,3,32,14,6,9,1,19191.8260869565,653.17391304348,1.03403396373456
"1414",5,42,9,"Other","Male","Manager","4","Single",19613,8,22,"4",24,2,1,0,0,1,0,19191.8260869565,421.17391304348,1.02194548403759
"1415",5,55,26,"Human Resources","Male","Manager","2","Married",19636,4,18,"3",35,0,10,9,1,4,0,19191.8260869565,444.17391304348,1.0231439109041
"1416",5,50,4,"Life Sciences","Male","Research Director","2","Divorced",19144,3,14,"3",28,4,10,4,1,6,0,19191.8260869565,-47.8260869565202,0.997507997063968
"1417",5,40,4,"Medical","Female","Manager","3","Married",19033,1,14,"3",21,2,20,8,9,9,0,19191.8260869565,-158.82608695652,0.991724284795157
"1418",5,54,5,"Medical","Male","Research Director","1","Married",19406,4,11,"3",24,4,4,2,1,2,0,19191.8260869565,214.17391304348,1.011159642239
"1419",5,41,7,"Life Sciences","Female","Research Director","3","Divorced",19973,1,22,"4",21,3,21,16,5,10,0,19191.8260869565,781.17391304348,1.04070346977427
"1420",5,56,4,"Technical Degree","Female","Manager","1","Divorced",19943,4,13,"3",28,2,5,2,4,2,0,19191.8260869565,751.17391304348,1.03914030429621
"1421",5,49,2,"Life Sciences","Male","Research Director","4","Married",19161,3,15,"3",28,3,5,4,4,3,0,19191.8260869565,-30.8260869565202,0.998393790834866
"1422",5,60,7,"Life Sciences","Female","Manager","1","Married",19566,5,11,"3",33,5,29,8,11,10,0,19191.8260869565,374.17391304348,1.01949652478863
"1423",5,41,10,"Human Resources","Male","Manager","4","Divorced",19141,3,15,"3",23,2,21,6,12,6,0,19191.8260869565,-50.8260869565202,0.997351680516162
"1424",5,45,2,"Marketing","Female","Manager","2","Single",18824,2,16,"3",26,2,24,10,1,11,1,19191.8260869565,-367.82608695652,0.980834231964695
"1425",5,45,25,"Medical","Female","Manager","2","Single",18061,3,22,"4",22,4,0,0,0,0,0,19191.8260869565,-1130.82608695652,0.941077723306118
"1426",5,50,2,"Medical","Male","Research Director","3","Married",19237,2,11,"3",29,2,8,1,7,7,0,19191.8260869565,45.1739130434798,1.00235381004594
"1427",5,55,14,"Medical","Male","Research Director","2","Single",18722,8,11,"3",36,3,24,15,2,15,0,19191.8260869565,-469.82608695652,0.975519469339302
"1428",5,41,1,"Human Resources","Male","Manager","3","Married",19189,1,12,"3",22,3,22,7,2,10,0,19191.8260869565,-2.82608695652016,0.999852745281053
"1429",5,49,4,"Medical","Male","Manager","3","Married",18711,2,13,"3",23,2,1,0,0,0,0,19191.8260869565,-480.82608695652,0.974946308664015
"1430",5,51,9,"Life Sciences","Male","Manager","2","Divorced",19847,4,24,"4",31,5,29,10,11,10,0,19191.8260869565,655.17391304348,1.03413817476643
"1431",5,55,2,"Medical","Male","Manager","1","Married",19859,5,13,"3",24,2,5,2,1,4,1,19191.8260869565,667.17391304348,1.03476344095765
"1432",5,50,11,"Life Sciences","Female","Manager","2","Single",19926,3,15,"3",21,5,5,4,4,4,0,19191.8260869565,734.17391304348,1.03825451052531
"1433",5,40,2,"Medical","Male","Research Director","3","Divorced",19436,0,19,"3",22,5,21,7,3,9,0,19191.8260869565,244.17391304348,1.01272280771705
"1434",5,42,8,"Life Sciences","Male","Manager","4","Divorced",18430,1,13,"3",24,4,24,7,14,9,0,19191.8260869565,-761.82608695652,0.960304658686216
"1435",5,46,15,"Life Sciences","Male","Research Director","2","Married",19081,5,11,"3",25,2,4,2,0,3,0,19191.8260869565,-110.82608695652,0.994225349560048
"1436",5,50,7,"Medical","Female","Research Director","3","Divorced",18740,5,12,"3",29,2,27,3,13,8,0,19191.8260869565,-451.82608695652,0.976457368626136
"1437",5,39,1,"Life Sciences","Male","Manager","3","Divorced",19197,1,14,"3",21,3,21,8,1,6,0,19191.8260869565,5.17391304347984,1.00026958940853
"1438",5,39,9,"Life Sciences","Male","Manager","4","Single",19431,2,13,"3",21,3,6,0,1,3,0,19191.8260869565,239.17391304348,1.01246228013738
"1439",5,46,2,"Medical","Male","Research Director","4","Divorced",19328,7,17,"3",24,3,2,1,2,2,0,19191.8260869565,136.17391304348,1.00709541199605
"1440",5,59,2,"Human Resources","Female","Manager","4","Married",18844,9,21,"4",30,3,3,2,2,2,0,19191.8260869565,-347.82608695652,0.9818763422834
"1441",5,55,2,"Medical","Female","Manager","3","Married",19187,4,14,"3",23,5,19,9,9,11,0,19191.8260869565,-4.82608695652016,0.999748534249182
"1442",5,55,1,"Medical","Male","Manager","1","Single",19045,0,14,"3",37,2,36,10,4,13,0,19191.8260869565,-146.82608695652,0.99234955098638
"1443",5,46,1,"Medical","Male","Research Director","4","Divorced",19627,9,17,"3",23,0,2,2,2,2,0,19191.8260869565,435.17391304348,1.02267496126068
"1444",5,42,2,"Life Sciences","Male","Manager","3","Married",18880,5,11,"3",24,2,22,6,4,14,0,19191.8260869565,-311.82608695652,0.983752140857068
"1445",5,41,9,"Medical","Male","Research Director","3","Divorced",19419,2,17,"3",21,2,18,16,0,11,0,19191.8260869565,227.17391304348,1.01183701394615
"1446",5,44,5,"Marketing","Male","Manager","2","Married",18213,7,11,"3",26,5,22,9,3,10,0,19191.8260869565,-978.82608695652,0.948997761728272
"1447",5,50,1,"Medical","Female","Manager","4","Divorced",19517,3,11,"3",32,3,7,0,0,6,0,19191.8260869565,325.17391304348,1.01694335450781
"1448",5,50,3,"Medical","Male","Manager","2","Married",18200,1,11,"3",32,2,32,5,10,7,0,19191.8260869565,-991.82608695652,0.948320390021114
"1449",5,50,9,"Marketing","Male","Manager","3","Married",19331,4,16,"3",27,2,1,0,0,0,0,19191.8260869565,139.17391304348,1.00725172854385
"1450",5,47,26,"Life Sciences","Female","Manager","3","Married",19658,3,11,"3",27,2,5,2,1,0,0,19191.8260869565,466.17391304348,1.02429023225467
